,date,median_list_price_yoy,year,DATE,FED RATES,Mtg30,Mtg15,FHA 30,Jumbo30
0,1/31/2020,-0.111844738,2020,2020-01,1.55,3.78,3,3.834,3.735
1,1/31/2020,-0.111844738,2020,2020-12,0.09,3.9,2.17,2.71,2.822
2,1/31/2020,-0.111844738,2020,2020-11,0.09,3.92,2.28,2.802,2.933
3,1/31/2020,-0.111844738,2020,2020-10,0.09,3.95,2.32,2.951,3.033
4,1/31/2020,-0.111844738,2020,2020-08,0.1,3.94,2.46,3.006,3.187
5,1/31/2020,-0.111844738,2020,2020-07,0.09,3.94,2.51,2.964,3.181
6,1/31/2020,-0.111844738,2020,2020-09,0.09,3.9,2.4,2.994,3.071
7,1/31/2020,-0.111844738,2020,2020-05,0.05,3.91,2.62,3.31,3.475
8,1/31/2020,-0.111844738,2020,2020-04,0.05,3.85,2.77,3.301,3.561
9,1/31/2020,-0.111844738,2020,2020-03,0.65,3.83,2.92,3.513,3.713
10,1/31/2020,-0.111844738,2020,2020-02,1.58,3.83,2.95,3.687,3.581
11,1/31/2020,-0.111844738,2020,2020-06,0.08,3.88,2.59,3.158,3.31
12,1/31/2020,0.038458784,2020,2020-01,1.55,3.78,3,3.834,3.735
13,1/31/2020,0.038458784,2020,2020-12,0.09,3.9,2.17,2.71,2.822
14,1/31/2020,0.038458784,2020,2020-11,0.09,3.92,2.28,2.802,2.933
15,1/31/2020,0.038458784,2020,2020-10,0.09,3.95,2.32,2.951,3.033
16,1/31/2020,0.038458784,2020,2020-08,0.1,3.94,2.46,3.006,3.187
17,1/31/2020,0.038458784,2020,2020-07,0.09,3.94,2.51,2.964,3.181
18,1/31/2020,0.038458784,2020,2020-09,0.09,3.9,2.4,2.994,3.071
19,1/31/2020,0.038458784,2020,2020-05,0.05,3.91,2.62,3.31,3.475
20,1/31/2020,0.038458784,2020,2020-04,0.05,3.85,2.77,3.301,3.561
21,1/31/2020,0.038458784,2020,2020-03,0.65,3.83,2.92,3.513,3.713
22,1/31/2020,0.038458784,2020,2020-02,1.58,3.83,2.95,3.687,3.581
23,1/31/2020,0.038458784,2020,2020-06,0.08,3.88,2.59,3.158,3.31
24,1/31/2020,0.173216036,2020,2020-01,1.55,3.78,3,3.834,3.735
25,1/31/2020,0.173216036,2020,2020-12,0.09,3.9,2.17,2.71,2.822
26,1/31/2020,0.173216036,2020,2020-11,0.09,3.92,2.28,2.802,2.933
27,1/31/2020,0.173216036,2020,2020-10,0.09,3.95,2.32,2.951,3.033
28,1/31/2020,0.173216036,2020,2020-08,0.1,3.94,2.46,3.006,3.187
29,1/31/2020,0.173216036,2020,2020-07,0.09,3.94,2.51,2.964,3.181
30,1/31/2020,0.173216036,2020,2020-09,0.09,3.9,2.4,2.994,3.071
31,1/31/2020,0.173216036,2020,2020-05,0.05,3.91,2.62,3.31,3.475
32,1/31/2020,0.173216036,2020,2020-04,0.05,3.85,2.77,3.301,3.561
33,1/31/2020,0.173216036,2020,2020-03,0.65,3.83,2.92,3.513,3.713
34,1/31/2020,0.173216036,2020,2020-02,1.58,3.83,2.95,3.687,3.581
35,1/31/2020,0.173216036,2020,2020-06,0.08,3.88,2.59,3.158,3.31
36,1/31/2020,0.123241172,2020,2020-01,1.55,3.78,3,3.834,3.735
37,1/31/2020,0.123241172,2020,2020-12,0.09,3.9,2.17,2.71,2.822
38,1/31/2020,0.123241172,2020,2020-11,0.09,3.92,2.28,2.802,2.933
39,1/31/2020,0.123241172,2020,2020-10,0.09,3.95,2.32,2.951,3.033
40,1/31/2020,0.123241172,2020,2020-08,0.1,3.94,2.46,3.006,3.187
41,1/31/2020,0.123241172,2020,2020-07,0.09,3.94,2.51,2.964,3.181
42,1/31/2020,0.123241172,2020,2020-09,0.09,3.9,2.4,2.994,3.071
43,1/31/2020,0.123241172,2020,2020-05,0.05,3.91,2.62,3.31,3.475
44,1/31/2020,0.123241172,2020,2020-04,0.05,3.85,2.77,3.301,3.561
45,1/31/2020,0.123241172,2020,2020-03,0.65,3.83,2.92,3.513,3.713
46,1/31/2020,0.123241172,2020,2020-02,1.58,3.83,2.95,3.687,3.581
47,1/31/2020,0.123241172,2020,2020-06,0.08,3.88,2.59,3.158,3.31
48,1/31/2020,0.098279773,2020,2020-01,1.55,3.78,3,3.834,3.735
49,1/31/2020,0.098279773,2020,2020-12,0.09,3.9,2.17,2.71,2.822
50,1/31/2020,0.098279773,2020,2020-11,0.09,3.92,2.28,2.802,2.933
51,1/31/2020,0.098279773,2020,2020-10,0.09,3.95,2.32,2.951,3.033
52,1/31/2020,0.098279773,2020,2020-08,0.1,3.94,2.46,3.006,3.187
53,1/31/2020,0.098279773,2020,2020-07,0.09,3.94,2.51,2.964,3.181
54,1/31/2020,0.098279773,2020,2020-09,0.09,3.9,2.4,2.994,3.071
55,1/31/2020,0.098279773,2020,2020-05,0.05,3.91,2.62,3.31,3.475
56,1/31/2020,0.098279773,2020,2020-04,0.05,3.85,2.77,3.301,3.561
57,1/31/2020,0.098279773,2020,2020-03,0.65,3.83,2.92,3.513,3.713
58,1/31/2020,0.098279773,2020,2020-02,1.58,3.83,2.95,3.687,3.581
59,1/31/2020,0.098279773,2020,2020-06,0.08,3.88,2.59,3.158,3.31
60,2/29/2020,0.126415094,2020,2020-01,1.55,3.78,3,3.834,3.735
61,2/29/2020,0.126415094,2020,2020-12,0.09,3.9,2.17,2.71,2.822
62,2/29/2020,0.126415094,2020,2020-11,0.09,3.92,2.28,2.802,2.933
63,2/29/2020,0.126415094,2020,2020-10,0.09,3.95,2.32,2.951,3.033
64,2/29/2020,0.126415094,2020,2020-08,0.1,3.94,2.46,3.006,3.187
65,2/29/2020,0.126415094,2020,2020-07,0.09,3.94,2.51,2.964,3.181
66,2/29/2020,0.126415094,2020,2020-09,0.09,3.9,2.4,2.994,3.071
67,2/29/2020,0.126415094,2020,2020-05,0.05,3.91,2.62,3.31,3.475
68,2/29/2020,0.126415094,2020,2020-04,0.05,3.85,2.77,3.301,3.561
69,2/29/2020,0.126415094,2020,2020-03,0.65,3.83,2.92,3.513,3.713
70,2/29/2020,0.126415094,2020,2020-02,1.58,3.83,2.95,3.687,3.581
71,2/29/2020,0.126415094,2020,2020-06,0.08,3.88,2.59,3.158,3.31
72,2/29/2020,0.088507266,2020,2020-01,1.55,3.78,3,3.834,3.735
73,2/29/2020,0.088507266,2020,2020-12,0.09,3.9,2.17,2.71,2.822
74,2/29/2020,0.088507266,2020,2020-11,0.09,3.92,2.28,2.802,2.933
75,2/29/2020,0.088507266,2020,2020-10,0.09,3.95,2.32,2.951,3.033
76,2/29/2020,0.088507266,2020,2020-08,0.1,3.94,2.46,3.006,3.187
77,2/29/2020,0.088507266,2020,2020-07,0.09,3.94,2.51,2.964,3.181
78,2/29/2020,0.088507266,2020,2020-09,0.09,3.9,2.4,2.994,3.071
79,2/29/2020,0.088507266,2020,2020-05,0.05,3.91,2.62,3.31,3.475
80,2/29/2020,0.088507266,2020,2020-04,0.05,3.85,2.77,3.301,3.561
81,2/29/2020,0.088507266,2020,2020-03,0.65,3.83,2.92,3.513,3.713
82,2/29/2020,0.088507266,2020,2020-02,1.58,3.83,2.95,3.687,3.581
83,2/29/2020,0.088507266,2020,2020-06,0.08,3.88,2.59,3.158,3.31
84,2/29/2020,0.094245576,2020,2020-01,1.55,3.78,3,3.834,3.735
85,2/29/2020,0.094245576,2020,2020-12,0.09,3.9,2.17,2.71,2.822
86,2/29/2020,0.094245576,2020,2020-11,0.09,3.92,2.28,2.802,2.933
87,2/29/2020,0.094245576,2020,2020-10,0.09,3.95,2.32,2.951,3.033
88,2/29/2020,0.094245576,2020,2020-08,0.1,3.94,2.46,3.006,3.187
89,2/29/2020,0.094245576,2020,2020-07,0.09,3.94,2.51,2.964,3.181
90,2/29/2020,0.094245576,2020,2020-09,0.09,3.9,2.4,2.994,3.071
91,2/29/2020,0.094245576,2020,2020-05,0.05,3.91,2.62,3.31,3.475
92,2/29/2020,0.094245576,2020,2020-04,0.05,3.85,2.77,3.301,3.561
93,2/29/2020,0.094245576,2020,2020-03,0.65,3.83,2.92,3.513,3.713
94,2/29/2020,0.094245576,2020,2020-02,1.58,3.83,2.95,3.687,3.581
95,2/29/2020,0.094245576,2020,2020-06,0.08,3.88,2.59,3.158,3.31
96,2/29/2020,0.035000446,2020,2020-01,1.55,3.78,3,3.834,3.735
97,2/29/2020,0.035000446,2020,2020-12,0.09,3.9,2.17,2.71,2.822
98,2/29/2020,0.035000446,2020,2020-11,0.09,3.92,2.28,2.802,2.933
99,2/29/2020,0.035000446,2020,2020-10,0.09,3.95,2.32,2.951,3.033
100,2/29/2020,0.035000446,2020,2020-08,0.1,3.94,2.46,3.006,3.187
101,2/29/2020,0.035000446,2020,2020-07,0.09,3.94,2.51,2.964,3.181
102,2/29/2020,0.035000446,2020,2020-09,0.09,3.9,2.4,2.994,3.071
103,2/29/2020,0.035000446,2020,2020-05,0.05,3.91,2.62,3.31,3.475
104,2/29/2020,0.035000446,2020,2020-04,0.05,3.85,2.77,3.301,3.561
105,2/29/2020,0.035000446,2020,2020-03,0.65,3.83,2.92,3.513,3.713
106,2/29/2020,0.035000446,2020,2020-02,1.58,3.83,2.95,3.687,3.581
107,2/29/2020,0.035000446,2020,2020-06,0.08,3.88,2.59,3.158,3.31
108,2/29/2020,0.015905593,2020,2020-01,1.55,3.78,3,3.834,3.735
109,2/29/2020,0.015905593,2020,2020-12,0.09,3.9,2.17,2.71,2.822
110,2/29/2020,0.015905593,2020,2020-11,0.09,3.92,2.28,2.802,2.933
111,2/29/2020,0.015905593,2020,2020-10,0.09,3.95,2.32,2.951,3.033
112,2/29/2020,0.015905593,2020,2020-08,0.1,3.94,2.46,3.006,3.187
113,2/29/2020,0.015905593,2020,2020-07,0.09,3.94,2.51,2.964,3.181
114,2/29/2020,0.015905593,2020,2020-09,0.09,3.9,2.4,2.994,3.071
115,2/29/2020,0.015905593,2020,2020-05,0.05,3.91,2.62,3.31,3.475
116,2/29/2020,0.015905593,2020,2020-04,0.05,3.85,2.77,3.301,3.561
117,2/29/2020,0.015905593,2020,2020-03,0.65,3.83,2.92,3.513,3.713
118,2/29/2020,0.015905593,2020,2020-02,1.58,3.83,2.95,3.687,3.581
119,2/29/2020,0.015905593,2020,2020-06,0.08,3.88,2.59,3.158,3.31
120,3/31/2020,-0.001,2020,2020-01,1.55,3.78,3,3.834,3.735
121,3/31/2020,-0.001,2020,2020-12,0.09,3.9,2.17,2.71,2.822
122,3/31/2020,-0.001,2020,2020-11,0.09,3.92,2.28,2.802,2.933
123,3/31/2020,-0.001,2020,2020-10,0.09,3.95,2.32,2.951,3.033
124,3/31/2020,-0.001,2020,2020-08,0.1,3.94,2.46,3.006,3.187
125,3/31/2020,-0.001,2020,2020-07,0.09,3.94,2.51,2.964,3.181
126,3/31/2020,-0.001,2020,2020-09,0.09,3.9,2.4,2.994,3.071
127,3/31/2020,-0.001,2020,2020-05,0.05,3.91,2.62,3.31,3.475
128,3/31/2020,-0.001,2020,2020-04,0.05,3.85,2.77,3.301,3.561
129,3/31/2020,-0.001,2020,2020-03,0.65,3.83,2.92,3.513,3.713
130,3/31/2020,-0.001,2020,2020-02,1.58,3.83,2.95,3.687,3.581
131,3/31/2020,-0.001,2020,2020-06,0.08,3.88,2.59,3.158,3.31
132,3/31/2020,0.033898305,2020,2020-01,1.55,3.78,3,3.834,3.735
133,3/31/2020,0.033898305,2020,2020-12,0.09,3.9,2.17,2.71,2.822
134,3/31/2020,0.033898305,2020,2020-11,0.09,3.92,2.28,2.802,2.933
135,3/31/2020,0.033898305,2020,2020-10,0.09,3.95,2.32,2.951,3.033
136,3/31/2020,0.033898305,2020,2020-08,0.1,3.94,2.46,3.006,3.187
137,3/31/2020,0.033898305,2020,2020-07,0.09,3.94,2.51,2.964,3.181
138,3/31/2020,0.033898305,2020,2020-09,0.09,3.9,2.4,2.994,3.071
139,3/31/2020,0.033898305,2020,2020-05,0.05,3.91,2.62,3.31,3.475
140,3/31/2020,0.033898305,2020,2020-04,0.05,3.85,2.77,3.301,3.561
141,3/31/2020,0.033898305,2020,2020-03,0.65,3.83,2.92,3.513,3.713
142,3/31/2020,0.033898305,2020,2020-02,1.58,3.83,2.95,3.687,3.581
143,3/31/2020,0.033898305,2020,2020-06,0.08,3.88,2.59,3.158,3.31
144,3/31/2020,0.06225,2020,2020-01,1.55,3.78,3,3.834,3.735
145,3/31/2020,0.06225,2020,2020-12,0.09,3.9,2.17,2.71,2.822
146,3/31/2020,0.06225,2020,2020-11,0.09,3.92,2.28,2.802,2.933
147,3/31/2020,0.06225,2020,2020-10,0.09,3.95,2.32,2.951,3.033
148,3/31/2020,0.06225,2020,2020-08,0.1,3.94,2.46,3.006,3.187
149,3/31/2020,0.06225,2020,2020-07,0.09,3.94,2.51,2.964,3.181
150,3/31/2020,0.06225,2020,2020-09,0.09,3.9,2.4,2.994,3.071
151,3/31/2020,0.06225,2020,2020-05,0.05,3.91,2.62,3.31,3.475
152,3/31/2020,0.06225,2020,2020-04,0.05,3.85,2.77,3.301,3.561
153,3/31/2020,0.06225,2020,2020-03,0.65,3.83,2.92,3.513,3.713
154,3/31/2020,0.06225,2020,2020-02,1.58,3.83,2.95,3.687,3.581
155,3/31/2020,0.06225,2020,2020-06,0.08,3.88,2.59,3.158,3.31
156,3/31/2020,0.093339699,2020,2020-01,1.55,3.78,3,3.834,3.735
157,3/31/2020,0.093339699,2020,2020-12,0.09,3.9,2.17,2.71,2.822
158,3/31/2020,0.093339699,2020,2020-11,0.09,3.92,2.28,2.802,2.933
159,3/31/2020,0.093339699,2020,2020-10,0.09,3.95,2.32,2.951,3.033
160,3/31/2020,0.093339699,2020,2020-08,0.1,3.94,2.46,3.006,3.187
161,3/31/2020,0.093339699,2020,2020-07,0.09,3.94,2.51,2.964,3.181
162,3/31/2020,0.093339699,2020,2020-09,0.09,3.9,2.4,2.994,3.071
163,3/31/2020,0.093339699,2020,2020-05,0.05,3.91,2.62,3.31,3.475
164,3/31/2020,0.093339699,2020,2020-04,0.05,3.85,2.77,3.301,3.561
165,3/31/2020,0.093339699,2020,2020-03,0.65,3.83,2.92,3.513,3.713
166,3/31/2020,0.093339699,2020,2020-02,1.58,3.83,2.95,3.687,3.581
167,3/31/2020,0.093339699,2020,2020-06,0.08,3.88,2.59,3.158,3.31
168,3/31/2020,0.056417582,2020,2020-01,1.55,3.78,3,3.834,3.735
169,3/31/2020,0.056417582,2020,2020-12,0.09,3.9,2.17,2.71,2.822
170,3/31/2020,0.056417582,2020,2020-11,0.09,3.92,2.28,2.802,2.933
171,3/31/2020,0.056417582,2020,2020-10,0.09,3.95,2.32,2.951,3.033
172,3/31/2020,0.056417582,2020,2020-08,0.1,3.94,2.46,3.006,3.187
173,3/31/2020,0.056417582,2020,2020-07,0.09,3.94,2.51,2.964,3.181
174,3/31/2020,0.056417582,2020,2020-09,0.09,3.9,2.4,2.994,3.071
175,3/31/2020,0.056417582,2020,2020-05,0.05,3.91,2.62,3.31,3.475
176,3/31/2020,0.056417582,2020,2020-04,0.05,3.85,2.77,3.301,3.561
177,3/31/2020,0.056417582,2020,2020-03,0.65,3.83,2.92,3.513,3.713
178,3/31/2020,0.056417582,2020,2020-02,1.58,3.83,2.95,3.687,3.581
179,3/31/2020,0.056417582,2020,2020-06,0.08,3.88,2.59,3.158,3.31
180,4/30/2020,0.026932203,2020,2020-01,1.55,3.78,3,3.834,3.735
181,4/30/2020,0.026932203,2020,2020-12,0.09,3.9,2.17,2.71,2.822
182,4/30/2020,0.026932203,2020,2020-11,0.09,3.92,2.28,2.802,2.933
183,4/30/2020,0.026932203,2020,2020-10,0.09,3.95,2.32,2.951,3.033
184,4/30/2020,0.026932203,2020,2020-08,0.1,3.94,2.46,3.006,3.187
185,4/30/2020,0.026932203,2020,2020-07,0.09,3.94,2.51,2.964,3.181
186,4/30/2020,0.026932203,2020,2020-09,0.09,3.9,2.4,2.994,3.071
187,4/30/2020,0.026932203,2020,2020-05,0.05,3.91,2.62,3.31,3.475
188,4/30/2020,0.026932203,2020,2020-04,0.05,3.85,2.77,3.301,3.561
189,4/30/2020,0.026932203,2020,2020-03,0.65,3.83,2.92,3.513,3.713
190,4/30/2020,0.026932203,2020,2020-02,1.58,3.83,2.95,3.687,3.581
191,4/30/2020,0.026932203,2020,2020-06,0.08,3.88,2.59,3.158,3.31
192,4/30/2020,0.039849624,2020,2020-01,1.55,3.78,3,3.834,3.735
193,4/30/2020,0.039849624,2020,2020-12,0.09,3.9,2.17,2.71,2.822
194,4/30/2020,0.039849624,2020,2020-11,0.09,3.92,2.28,2.802,2.933
195,4/30/2020,0.039849624,2020,2020-10,0.09,3.95,2.32,2.951,3.033
196,4/30/2020,0.039849624,2020,2020-08,0.1,3.94,2.46,3.006,3.187
197,4/30/2020,0.039849624,2020,2020-07,0.09,3.94,2.51,2.964,3.181
198,4/30/2020,0.039849624,2020,2020-09,0.09,3.9,2.4,2.994,3.071
199,4/30/2020,0.039849624,2020,2020-05,0.05,3.91,2.62,3.31,3.475
200,4/30/2020,0.039849624,2020,2020-04,0.05,3.85,2.77,3.301,3.561
201,4/30/2020,0.039849624,2020,2020-03,0.65,3.83,2.92,3.513,3.713
202,4/30/2020,0.039849624,2020,2020-02,1.58,3.83,2.95,3.687,3.581
203,4/30/2020,0.039849624,2020,2020-06,0.08,3.88,2.59,3.158,3.31
204,4/30/2020,0.024009604,2020,2020-01,1.55,3.78,3,3.834,3.735
205,4/30/2020,0.024009604,2020,2020-12,0.09,3.9,2.17,2.71,2.822
206,4/30/2020,0.024009604,2020,2020-11,0.09,3.92,2.28,2.802,2.933
207,4/30/2020,0.024009604,2020,2020-10,0.09,3.95,2.32,2.951,3.033
208,4/30/2020,0.024009604,2020,2020-08,0.1,3.94,2.46,3.006,3.187
209,4/30/2020,0.024009604,2020,2020-07,0.09,3.94,2.51,2.964,3.181
210,4/30/2020,0.024009604,2020,2020-09,0.09,3.9,2.4,2.994,3.071
211,4/30/2020,0.024009604,2020,2020-05,0.05,3.91,2.62,3.31,3.475
212,4/30/2020,0.024009604,2020,2020-04,0.05,3.85,2.77,3.301,3.561
213,4/30/2020,0.024009604,2020,2020-03,0.65,3.83,2.92,3.513,3.713
214,4/30/2020,0.024009604,2020,2020-02,1.58,3.83,2.95,3.687,3.581
215,4/30/2020,0.024009604,2020,2020-06,0.08,3.88,2.59,3.158,3.31
216,4/30/2020,0.037008734,2020,2020-01,1.55,3.78,3,3.834,3.735
217,4/30/2020,0.037008734,2020,2020-12,0.09,3.9,2.17,2.71,2.822
218,4/30/2020,0.037008734,2020,2020-11,0.09,3.92,2.28,2.802,2.933
219,4/30/2020,0.037008734,2020,2020-10,0.09,3.95,2.32,2.951,3.033
220,4/30/2020,0.037008734,2020,2020-08,0.1,3.94,2.46,3.006,3.187
221,4/30/2020,0.037008734,2020,2020-07,0.09,3.94,2.51,2.964,3.181
222,4/30/2020,0.037008734,2020,2020-09,0.09,3.9,2.4,2.994,3.071
223,4/30/2020,0.037008734,2020,2020-05,0.05,3.91,2.62,3.31,3.475
224,4/30/2020,0.037008734,2020,2020-04,0.05,3.85,2.77,3.301,3.561
225,4/30/2020,0.037008734,2020,2020-03,0.65,3.83,2.92,3.513,3.713
226,4/30/2020,0.037008734,2020,2020-02,1.58,3.83,2.95,3.687,3.581
227,4/30/2020,0.037008734,2020,2020-06,0.08,3.88,2.59,3.158,3.31
228,4/30/2020,0.059442911,2020,2020-01,1.55,3.78,3,3.834,3.735
229,4/30/2020,0.059442911,2020,2020-12,0.09,3.9,2.17,2.71,2.822
230,4/30/2020,0.059442911,2020,2020-11,0.09,3.92,2.28,2.802,2.933
231,4/30/2020,0.059442911,2020,2020-10,0.09,3.95,2.32,2.951,3.033
232,4/30/2020,0.059442911,2020,2020-08,0.1,3.94,2.46,3.006,3.187
233,4/30/2020,0.059442911,2020,2020-07,0.09,3.94,2.51,2.964,3.181
234,4/30/2020,0.059442911,2020,2020-09,0.09,3.9,2.4,2.994,3.071
235,4/30/2020,0.059442911,2020,2020-05,0.05,3.91,2.62,3.31,3.475
236,4/30/2020,0.059442911,2020,2020-04,0.05,3.85,2.77,3.301,3.561
237,4/30/2020,0.059442911,2020,2020-03,0.65,3.83,2.92,3.513,3.713
238,4/30/2020,0.059442911,2020,2020-02,1.58,3.83,2.95,3.687,3.581
239,4/30/2020,0.059442911,2020,2020-06,0.08,3.88,2.59,3.158,3.31
240,5/31/2020,0.072014125,2020,2020-01,1.55,3.78,3,3.834,3.735
241,5/31/2020,0.072014125,2020,2020-12,0.09,3.9,2.17,2.71,2.822
242,5/31/2020,0.072014125,2020,2020-11,0.09,3.92,2.28,2.802,2.933
243,5/31/2020,0.072014125,2020,2020-10,0.09,3.95,2.32,2.951,3.033
244,5/31/2020,0.072014125,2020,2020-08,0.1,3.94,2.46,3.006,3.187
245,5/31/2020,0.072014125,2020,2020-07,0.09,3.94,2.51,2.964,3.181
246,5/31/2020,0.072014125,2020,2020-09,0.09,3.9,2.4,2.994,3.071
247,5/31/2020,0.072014125,2020,2020-05,0.05,3.91,2.62,3.31,3.475
248,5/31/2020,0.072014125,2020,2020-04,0.05,3.85,2.77,3.301,3.561
249,5/31/2020,0.072014125,2020,2020-03,0.65,3.83,2.92,3.513,3.713
250,5/31/2020,0.072014125,2020,2020-02,1.58,3.83,2.95,3.687,3.581
251,5/31/2020,0.072014125,2020,2020-06,0.08,3.88,2.59,3.158,3.31
252,5/31/2020,0.11576213,2020,2020-01,1.55,3.78,3,3.834,3.735
253,5/31/2020,0.11576213,2020,2020-12,0.09,3.9,2.17,2.71,2.822
254,5/31/2020,0.11576213,2020,2020-11,0.09,3.92,2.28,2.802,2.933
255,5/31/2020,0.11576213,2020,2020-10,0.09,3.95,2.32,2.951,3.033
256,5/31/2020,0.11576213,2020,2020-08,0.1,3.94,2.46,3.006,3.187
257,5/31/2020,0.11576213,2020,2020-07,0.09,3.94,2.51,2.964,3.181
258,5/31/2020,0.11576213,2020,2020-09,0.09,3.9,2.4,2.994,3.071
259,5/31/2020,0.11576213,2020,2020-05,0.05,3.91,2.62,3.31,3.475
260,5/31/2020,0.11576213,2020,2020-04,0.05,3.85,2.77,3.301,3.561
261,5/31/2020,0.11576213,2020,2020-03,0.65,3.83,2.92,3.513,3.713
262,5/31/2020,0.11576213,2020,2020-02,1.58,3.83,2.95,3.687,3.581
263,5/31/2020,0.11576213,2020,2020-06,0.08,3.88,2.59,3.158,3.31
264,5/31/2020,0.104912281,2020,2020-01,1.55,3.78,3,3.834,3.735
265,5/31/2020,0.104912281,2020,2020-12,0.09,3.9,2.17,2.71,2.822
266,5/31/2020,0.104912281,2020,2020-11,0.09,3.92,2.28,2.802,2.933
267,5/31/2020,0.104912281,2020,2020-10,0.09,3.95,2.32,2.951,3.033
268,5/31/2020,0.104912281,2020,2020-08,0.1,3.94,2.46,3.006,3.187
269,5/31/2020,0.104912281,2020,2020-07,0.09,3.94,2.51,2.964,3.181
270,5/31/2020,0.104912281,2020,2020-09,0.09,3.9,2.4,2.994,3.071
271,5/31/2020,0.104912281,2020,2020-05,0.05,3.91,2.62,3.31,3.475
272,5/31/2020,0.104912281,2020,2020-04,0.05,3.85,2.77,3.301,3.561
273,5/31/2020,0.104912281,2020,2020-03,0.65,3.83,2.92,3.513,3.713
274,5/31/2020,0.104912281,2020,2020-02,1.58,3.83,2.95,3.687,3.581
275,5/31/2020,0.104912281,2020,2020-06,0.08,3.88,2.59,3.158,3.31
276,5/31/2020,0.180653266,2020,2020-01,1.55,3.78,3,3.834,3.735
277,5/31/2020,0.180653266,2020,2020-12,0.09,3.9,2.17,2.71,2.822
278,5/31/2020,0.180653266,2020,2020-11,0.09,3.92,2.28,2.802,2.933
279,5/31/2020,0.180653266,2020,2020-10,0.09,3.95,2.32,2.951,3.033
280,5/31/2020,0.180653266,2020,2020-08,0.1,3.94,2.46,3.006,3.187
281,5/31/2020,0.180653266,2020,2020-07,0.09,3.94,2.51,2.964,3.181
282,5/31/2020,0.180653266,2020,2020-09,0.09,3.9,2.4,2.994,3.071
283,5/31/2020,0.180653266,2020,2020-05,0.05,3.91,2.62,3.31,3.475
284,5/31/2020,0.180653266,2020,2020-04,0.05,3.85,2.77,3.301,3.561
285,5/31/2020,0.180653266,2020,2020-03,0.65,3.83,2.92,3.513,3.713
286,5/31/2020,0.180653266,2020,2020-02,1.58,3.83,2.95,3.687,3.581
287,5/31/2020,0.180653266,2020,2020-06,0.08,3.88,2.59,3.158,3.31
288,5/31/2020,0.035781544,2020,2020-01,1.55,3.78,3,3.834,3.735
289,5/31/2020,0.035781544,2020,2020-12,0.09,3.9,2.17,2.71,2.822
290,5/31/2020,0.035781544,2020,2020-11,0.09,3.92,2.28,2.802,2.933
291,5/31/2020,0.035781544,2020,2020-10,0.09,3.95,2.32,2.951,3.033
292,5/31/2020,0.035781544,2020,2020-08,0.1,3.94,2.46,3.006,3.187
293,5/31/2020,0.035781544,2020,2020-07,0.09,3.94,2.51,2.964,3.181
294,5/31/2020,0.035781544,2020,2020-09,0.09,3.9,2.4,2.994,3.071
295,5/31/2020,0.035781544,2020,2020-05,0.05,3.91,2.62,3.31,3.475
296,5/31/2020,0.035781544,2020,2020-04,0.05,3.85,2.77,3.301,3.561
297,5/31/2020,0.035781544,2020,2020-03,0.65,3.83,2.92,3.513,3.713
298,5/31/2020,0.035781544,2020,2020-02,1.58,3.83,2.95,3.687,3.581
299,5/31/2020,0.035781544,2020,2020-06,0.08,3.88,2.59,3.158,3.31
300,6/30/2020,0.097740469,2020,2020-01,1.55,3.78,3,3.834,3.735
301,6/30/2020,0.097740469,2020,2020-12,0.09,3.9,2.17,2.71,2.822
302,6/30/2020,0.097740469,2020,2020-11,0.09,3.92,2.28,2.802,2.933
303,6/30/2020,0.097740469,2020,2020-10,0.09,3.95,2.32,2.951,3.033
304,6/30/2020,0.097740469,2020,2020-08,0.1,3.94,2.46,3.006,3.187
305,6/30/2020,0.097740469,2020,2020-07,0.09,3.94,2.51,2.964,3.181
306,6/30/2020,0.097740469,2020,2020-09,0.09,3.9,2.4,2.994,3.071
307,6/30/2020,0.097740469,2020,2020-05,0.05,3.91,2.62,3.31,3.475
308,6/30/2020,0.097740469,2020,2020-04,0.05,3.85,2.77,3.301,3.561
309,6/30/2020,0.097740469,2020,2020-03,0.65,3.83,2.92,3.513,3.713
310,6/30/2020,0.097740469,2020,2020-02,1.58,3.83,2.95,3.687,3.581
311,6/30/2020,0.097740469,2020,2020-06,0.08,3.88,2.59,3.158,3.31
312,6/30/2020,0.041501736,2020,2020-01,1.55,3.78,3,3.834,3.735
313,6/30/2020,0.041501736,2020,2020-12,0.09,3.9,2.17,2.71,2.822
314,6/30/2020,0.041501736,2020,2020-11,0.09,3.92,2.28,2.802,2.933
315,6/30/2020,0.041501736,2020,2020-10,0.09,3.95,2.32,2.951,3.033
316,6/30/2020,0.041501736,2020,2020-08,0.1,3.94,2.46,3.006,3.187
317,6/30/2020,0.041501736,2020,2020-07,0.09,3.94,2.51,2.964,3.181
318,6/30/2020,0.041501736,2020,2020-09,0.09,3.9,2.4,2.994,3.071
319,6/30/2020,0.041501736,2020,2020-05,0.05,3.91,2.62,3.31,3.475
320,6/30/2020,0.041501736,2020,2020-04,0.05,3.85,2.77,3.301,3.561
321,6/30/2020,0.041501736,2020,2020-03,0.65,3.83,2.92,3.513,3.713
322,6/30/2020,0.041501736,2020,2020-02,1.58,3.83,2.95,3.687,3.581
323,6/30/2020,0.041501736,2020,2020-06,0.08,3.88,2.59,3.158,3.31
324,6/30/2020,-0.142570281,2020,2020-01,1.55,3.78,3,3.834,3.735
